更新时间,#genre#
20260908 08:17,url


RespoTime,whitelist,#genre#
596.28ms,Partenope Tv,https://diretta.arcapuglia.it:8080/live/partenope/index.m3u8
596.32ms,甘肃卫视,http://ms.fxim.net:808/hls/26/index.m3u8
596.37ms,浙江财富广播,http://ls.qingting.fm/live/4519.m3u8
596.42ms,四川卫视,https://live.264788.xyz/channel/sichuanweishi4k?streamid=401bf692a1a8b91298f26077d53316d6&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
596.61ms,XSport Ⓢ,http://cdnua05.hls.tv/946/hls/8743361621b245838bee193c9ec28322/3999/stream.m3u8
596.62ms,今日演唱会下,http://rihou.cc:555/tv/[mv]今日演下
596.97ms,RTL Zwee,https://live-edge.rtl.lu/channel2/smil:channel2/playlist.m3u8
596.99ms,宁夏卫视,http://222.169.85.8:9901/tsfile/live/0112_1.m3u8
597.02ms,湛江新闻综合,http://8.134.175.232:4022/rtp/239.77.0.141:5146
597.05ms,CCTV-05咪咕,https://live.264788.xyz/channel/cctv5?streamid=aeee9fc440a5f4bc1bb9574b65213f29&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
597.14ms,国家地理,http://aktv.top/AKTV/live/aktv3/lovenaturehd/AKTV.m3u8
597.18ms,Cool TV,https://stream.nasatv.com.mk/cooltv/hls/cooltv_live.m3u8
597.23ms,Onda Novara Tv,https://585b674743bbb.streamlock.net/9006/9006/playlist.m3u8
597.43ms,二毛荒野垂钓生活1,https://www.goodiptv.club/douyu/10007687
597.44ms,CCTV-2,http://ms.fxim.net:808/hls/2/index.m3u8
597.56ms,CCTV17,http://111.8.242.127:9999/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
597.57ms,ABC 12 Milwaukee WI (WISN) (720p),https://aegis-cloudfront-1.tubi.video/ec903a48-3638-4d0b-ac89-813e147bca58/playlist.m3u8
597.89ms,CCTV5,http://dms.yryyj.site:8188/udp/239.76.246.155:1234
597.97ms,黎明《2005 红磡经典金曲演唱会 完整版》,https://vd3.bdstatic.com/mda-nmpe78rgx4gw838q/hd/cae_h264/1671883745043789332/mda-nmpe78rgx4gw838q.mp4
598.39ms,璧山综合频道,http://222.179.42.129:8181/hls1.m3u8
598.49ms,开不了口,https://txmov2.a.kwimgs.com/bs3/video-hls/5252604667049179541_hlsb.m3u8
598.52ms,年代新闻欣赏,http://rihou.cc:555/tv/[Hk]年代新闻
598.55ms,象山综合,http://play-sh13.quklive.com/live/1702360350551252.m3u8?auth_key=2037107484-800189c57a5a44d3b823b60cf84f6756-0-a6f6828a62d5c167cff5e68735fa0d39
598.58ms,Calabria Uno Tv,https://635320cd397eb.streamlock.net/live/calabriaunolive/playlist.m3u8
598.64ms,领养一只宠物狗,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ec7ccf71d6544387afbfc956f4c29ceb/1200.m3u8
598.97ms,河北卫视,http://ms.fxim.net:808/hls/31/index.m3u8
599.23ms,辽宁经济,http://120.76.248.139/live/bfgd/4200000480.m3u8
599.30ms,MTV Classic,http://iuhqittr.otttv.pw/iptv/TH7AMEND7RFRKH77776RQDDT/142/index.m3u8
599.32ms,贵州卫视,http://120.76.248.139/live/bfgd/4200000101.m3u8
599.33ms,佛山南海,http://8.134.175.232:4022/rtp/239.253.43.54:5146
599.38ms,辽宁卫视,http://120.76.248.139/live/bfgd/4200000058.m3u8
599.42ms,安徽卫视,http://120.76.248.139/live/bfgd/4200000096.m3u8
599.45ms,河南戏曲,http://ik6.iptv8.net:8888/rtp/225.1.4.99:1128?
599.47ms,绍兴电视台公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
599.51ms,CCTV11,http://222.134.245.16:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
599.55ms,CCTV11,http://61.136.172.236:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
599.79ms,宁夏卫视-MCP,https://live.ottiptv.cc/mcp/ningxia.m3u8?userid=5559462299&sign=5e268c3ab7ddaf5847bb97c1a03ca23a119315c05a8289fee9ec825ec791dc0d5c15459cc02245782b93256f032e8b003dd07066642848544273bc490115909219327b0fd00e7938c3eb3f4d692d30&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
600.00ms,周杰伦-我不配,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000ctckvvnog65m6b34rft0&ratio=720p&line=0
600.02ms,Entella Tv,https://5f22d76e220e1.streamlock.net:443/EntellaTV/EntellaTV/playlist.m3u8
600.23ms,速度与生存4,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f37b1966271f4527a581ed9275c34f7c/1200.m3u8
600.24ms,铁岭新闻综合,http://120.76.248.139/live/bfgd/4200000281.m3u8
600.29ms,清远新闻综合,http://8.134.175.232:4022/rtp/239.253.43.33:5146
600.35ms,耀眼的白狮家族1,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/07c3395ee5da4f789937372657ab980a/1200.m3u8
600.38ms,广西女主播电台 FM97.0,http://ls.qingting.fm/live/1754.m3u8
600.44ms,FC Public Media (Fort Collins CO) (1080p),https://reflect-fcpublicmedia.cablecast.tv/live-5/live/stream-1/live.m3u8
600.56ms,周星驰电影,http://8.155.43.98:35455/huya/11342412
600.91ms,CCTV6,http://120.76.248.139/live/bfgd/4200000065.m3u8
600.97ms,四川民族广播 AM954,http://ls.qingting.fm/live/1115.m3u8
600.98ms,雷蒙影视直播,https://cors.isteed.cc/https://raw.githubusercontent.com/n3rddd/N3RD/master/JN/N3RD/W/CTVThemeSong1.mp4
601.28ms,猎豹妈妈育儿记(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/fca702ad83284ff0a3b883a735913060/1200.m3u8
601.32ms,江西卫视,http://111.8.242.127:9999/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
601.38ms,El Pingüino TV,https://redirector.rudo.video/hls-video/339f69c6122f6d8f4574732c235f09b7683e31a5/pinguinotv/pinguinotv.smil/playlist.m3u8
601.40ms,抚顺综合,http://120.76.248.139/live/bfgd/4200000275.m3u8
601.41ms,揭阳综合,http://8.134.175.232:4022/rtp/239.77.0.229:5146
601.58ms,生态环境,http://120.76.248.139/live/bfgd/4200000149.m3u8
601.62ms,TVBS新闻,http://rihou.cc:555/tv/[FY]tvbS新闻
601.72ms,贵州卫视,http://dms.yryyj.site:8188/udp/239.76.245.198:1234
601.95ms,绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
602.26ms,Prima Tv Sicilia,https://5db313b643fd8.streamlock.net/PrimaTV/PrimaTV/playlist.m3u8
602.30ms,吉林卫视,http://59.39.89.130:60901/tsfile/live/0125_19.m3u8?key=txiptv&playlive=1&authid=0
602.50ms,深圳龙岗,http://8.134.175.232:4022/rtp/239.77.1.223:5146
602.63ms,宝安,http://8.134.175.232:4022/rtp/239.77.1.67:5146
602.71ms,TVB Plus,https://cdn6.cc.cd/163189/tvbp
602.74ms,一片住着熊的森林1,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/2ac6789acc644b55a4df03445561c56b/1200.m3u8
602.83ms,安徽卫视,http://182.150.23.74:808/hls/25/index.m3u8
602.90ms,车迷,http://120.76.248.139/live/bfgd/4200000146.m3u8
602.94ms,➡️免费观看⬅️,http://rihou.cc:555/tv/[mv]免费观看
602.99ms,JVID《情趣红娘自慰成癮》,https://askzybf.com/20230117/phi6f2Tv/index.m3u8
603.01ms,TVB明珠台,https://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8
603.01ms,Oceanside Community Television (KOCT) Community Channel 18 (720p),https://securestream10.champds.com/LIVE/KOCTCALIVE/KOCTCALIVE.m3u8
603.01ms,叶蒨文-祝福,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000c8rfd1bc77u0gvo4f8b0&ratio=720p&line=0
603.02ms,吉木萨尔综合,http://218.31.201.189:9000/api/material/local/mnt/shiping1/prog_index.m3u8
603.17ms,CCTV9,http://60.2.190.206:4000/udp/239.253.92.107:6020
603.35ms,CCTV1,http://dms.yryyj.site:8188/udp/239.76.246.151:1234
603.41ms,CCTV5,http://222.134.245.16:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
603.51ms,钟嘉欣-我结婚了,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000c2utibbc77u7pgisaep0&ratio=720p&line=0
603.55ms,重庆交通广播,http://live.xmcdn.com/live/130/64.m3u8
603.58ms,茂名文化生活,http://8.134.175.232:4022/rtp/239.77.0.207:5146
603.59ms,重庆卫视,http://dms.yryyj.site:8188/udp/239.76.246.92:1234
603.61ms,KATC 3.1 (1080p),http://stream.cammonitorplus.net/1753/index.m3u8
603.66ms,CCTV11,http://120.76.248.139/live/bfgd/4200000130.m3u8
604.07ms,优优宝贝,http://120.76.248.139/live/bfgd/4200000153.m3u8
604.15ms,东莞生活资讯,http://8.134.175.232:4022/rtp/239.253.43.105:5146
604.16ms,辽阳新闻综合,http://120.76.248.139/live/bfgd/4200000280.m3u8
604.31ms,ICTV2,http://cdnua05.hls.tv/919/hls/8743361621b245838bee193c9ec28322/4835/stream.m3u8
604.33ms,CCTV14,http://120.76.248.139/live/bfgd/4200000132.m3u8
604.56ms,Prima Tv Napoli,https://57068da1deb21.streamlock.net/primatvnapoli/primatvnapoli/playlist.m3u8
604.61ms,兵器科技,http://207.56.13.146:81/cdnlive/gfjs.m3u8
604.77ms,潮州综合,http://8.134.175.232:4022/rtp/239.253.43.70:5146
605.13ms,江西卫视,http://dms.yryyj.site:8188/udp/239.76.245.225:1234
605.27ms,东方卫视,http://222.134.245.16:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
605.31ms,CHC家庭影院,http://2280.eu.org:1234/644368373
605.37ms,江西卫视,http://120.76.248.139/live/bfgd/4200000098.m3u8
605.37ms,山东卫视,http://120.76.248.139/live/bfgd/4200000099.m3u8#http://tvbox6.icu/tv/migu.php?id=sdws
605.44ms,Kendra Lust - Married swinger couple seduced sweet girl Holly Michaels,https://vip1.slbfsl.com/20221025/tMO6PZ2h/index.m3u8
605.75ms,Orler Tv,https://w1.mediastreaming.it/orlertv/livestream/playlist.m3u8
605.88ms,CCTV2,http://1.24.39.180:808/hls/2/index.m3u8
605.91ms,赵蕾蕾《寂寞的城伤心的人》,https://vd2.bdstatic.com/mda-mesdm11tdp69a9ye/1080p/cae_h264/1622115758783335310/mda-mesdm11tdp69a9ye.mp4
605.96ms,奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
605.96ms,广东卫视,http://222.169.85.8:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
606.10ms,CCTV9,http://113.25.252.226:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
606.38ms,野性生存秘籍2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b95862f403d5404f87114f6a651119e6/1200.m3u8
606.61ms,江西卫视,http://182.150.23.74:808/hls/30/index.m3u8
606.67ms,环球旅游,http://120.76.248.139/live/bfgd/4200000147.m3u8
606.79ms,CCTV9,http://222.134.245.16:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
607.12ms,哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild#http://stream.hrbtv.net/yspd/sd/live.m3u8
607.33ms,Піксель TV,https://cdn15.live-tv.cloud/ua_infinitas_tv/pixel-abr/playlist.m3u8
607.39ms,古装神剧,https://live.metshop.top/douyu/338759
607.68ms,江苏卫视,http://120.76.248.139/live/bfgd/4200000085.m3u8
607.80ms,CCTV15,http://61.136.172.236:9901/tsfile/live/0015_1.m3u8
608.00ms,怪兽电影,https://live.metshop.top/huya/21059577
608.23ms,CCTV5,http://219.147.245.238:25480/newlive/live/hls/5/live.m3u8
608.29ms,CCTV8,http://120.76.248.139/live/bfgd/4200000066.m3u8
608.29ms,爱的很绝对输的很狼狈,https://alimov2.a.kwimgs.com/upic/2022/05/19/12/BMjAyMjA1MTkxMjIzNTFfOTU2MzA3MDg4Xzc0NzUxMDc1MzM0XzJfMw==_b_B7306ca7d04de7e078b90489dbc10e37e.mp4
608.32ms,大时代粤壹06,https://cdn9.ryplay9.com/20240922/8091_fb74548b/index.m3u8
608.38ms,亮剑之第30集,https://vip.dytt-play.com/20250119/30_34173cb3/index.m3u8
608.43ms,HZTV-2,http://8.134.175.232:4022/rtp/239.77.1.233:5146
608.45ms,航拍中国第二季,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/2bdfdad540b342f592f9817cb7f3b79a/4000.m3u8
608.58ms,浙江卫视,http://120.76.248.139/live/bfgd/4200000094.m3u8
608.60ms,乘着火车看中国,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/2b0f397ed9d948eb9fac38d73cde241b/4000.m3u8
608.73ms,奇光主播q,https://live.ottiptv.cc/douyu/12560807
608.76ms,优漫卡通,https://live.264788.xyz/channel/youmankatong?streamid=206ebfa84b6cb4c35bec09920b86f4bf&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
608.82ms,Tele8 Tv,https://57068da1deb21.streamlock.net/teletv8/teletv8/playlist.m3u8
608.84ms,云南卫视,http://59.39.89.130:60901/tsfile/live/0125_18.m3u8?key=txiptv&playlive=1&authid=0
608.92ms,CCTV9,https://api.olelive.com/dis/live/CCTV9HD/hls.m3u8
608.92ms,Casa Italia 53,https://ovp-live.akamaized.net/ac115_live/canale3.smil/playlist.m3u8
609.00ms,广西卫视,http://222.134.245.16:9901/tsfile/live/0113_1.m3u8
609.15ms,Xinjiang TV 3,http://218.84.35.38:3000/m3u8/live/tctv-2/index.m3u8
609.22ms,Kriti 1,https://livetv.streams.ovh:8081/kriti/index.m3u8
609.29ms,ICTV Serialy,http://cdnua05.hls.tv/624/hls/f62d71219200da4130d13b21d23fb23c/4896/stream.m3u8
609.30ms,Di.Tv 80,https://5f22d76e220e1.streamlock.net/ditv80/ditv80/playlist.m3u8
609.35ms,全粤语港台经典老歌DJ,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cs5om8nog65vrmmn2g4g&ratio=720p&line=0
609.51ms,CCTV女性时尚,http://120.76.248.139/live/bfgd/4200000176.m3u8
609.57ms,海南卫视,http://120.76.248.139/live/bfgd/4200000473.m3u8
609.60ms,电影,https://www.goodiptv.club/huya/11342412
609.74ms,HZTV-1,http://8.134.175.232:4022/rtp/239.77.1.232:5146
609.74ms,Center TV,https://eu1.streams.gr:8081/centertv/index.m3u8
609.85ms,李克勤-红日,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000co87rbjc77ueeb2bpbbg&ratio=720p&line=0
609.90ms,➡️不必纠结⬅️,http://rihou.cc:555/tv/[mv]不必纠结
609.93ms,新视觉hd频道,http://120.76.248.139/live/bfgd/4200000249.m3u8
610.02ms,广西卫视,http://120.76.248.139/live/bfgd/4200000116.m3u8
610.14ms,Pinole Community Television (PCTV) Channel 28 (Pinole CA) (480p),https://cdn3.wowza.com/5/cXdyRHF0Z3kxN0k2/pinole/G0032_002/playlist.m3u8
610.21ms,深圳卫视,http://124.116.183.146:9901/tsfile/live/0126_1.m3u8
610.46ms,CCTV12,http://120.76.248.139/live/bfgd/4200000131.m3u8
610.47ms,沈阳新闻综合,http://120.76.248.139/live/bfgd/4200000059.m3u8
610.49ms,雨季狮踪,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c1af227765174580bb3ad5c641f4dfd1/1200.m3u8
610.55ms,白马雪山,http://gcalic.v.myalicdn.com/gc/xiongmao24_1/index.m3u8
610.69ms,CVTV Channel 192 (1080p),https://livestream.telvue.com/cvtv2/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
610.74ms,固镇影视,http://www.guzhenm.com:7004/hls/hd-live.m3u8
610.80ms,CCTV8,https://api.olelive.com/dis/live/CCTV8HD/hls.m3u8
610.82ms,Мир,http://hls.mirtv.cdnvideo.ru/mirtv-parampublish/mirtv_2500/playlist.m3u8
610.91ms,湖北卫视,http://120.76.248.139/live/bfgd/4200000102.m3u8
611.16ms,Great Entertainment Television (720p),https://a-cdn.klowdtv.com/live2/greattv_720p/playlist.m3u8
611.20ms,海南卫视,http://dms.yryyj.site:8188/udp/239.76.246.203:1234
611.24ms,中山综合,http://8.134.175.232:4022/rtp/239.253.43.62:5146
611.33ms,周柏豪-我的宣言,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000c7sm6u3c77uace3houd0&ratio=720p&line=0
611.43ms,哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8?zheild
611.45ms,潮州民生,http://8.134.175.232:4022/rtp/239.253.43.75:5146
611.49ms,Classic TV Comedy,https://jmp2.uk/plu-5f15e32b297f96000768f928.m3u8
611.62ms,CCTV6,http://222.134.245.16:9901/tsfile/live/0006_1.m3u8
611.93ms,CCTV5,http://dms.yryyj.site:8188/udp/239.76.246.168:1234
612.08ms,CCTV12,https://api.olelive.com/dis/live/CCTV12HD/hls.m3u8
612.20ms,SPECTRUM NEWS 1 SPRINGFIELD ,http://ysift55.xyz/52TLK6U/TNLMRY9/1284303
612.21ms,韶关新闻综合,http://8.134.175.232:4022/rtp/239.77.0.117:5146
612.23ms,海洋里的神奇家族(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ef8e561920694e4a81cd1933314610cb/1200.m3u8
612.34ms,九十九步,https://txmov2.a.kwimgs.com/upic/2022/06/08/08/BMjAyMjA2MDgwODA3MTFfOTU2MzA3MDg4Xzc2Mjg5NjI3NzA3XzJfMw==_b_Bae94dea97ceae54fd1f29cd860961008.mp4
612.36ms,CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
612.47ms,Суспільне Чернігів,http://cdnua05.hls.tv/645/hls/f62d71219200da4130d13b21d23fb23c/4791/stream.m3u8
612.53ms,凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8
612.55ms,CCTV-4K 高清,https://live-play-hls.cctvnews.cctv.com/CCTVChannel/channel_cctv4k_mbd.m3u8?auth_key=1788872400-1-b59134a2ead43d7f783f943c8f535e7bb80c5169575b2e8efcd5b3ddea21b41c-79b875b375fdf860a0e484b96d535145&yid=b59134a2ead43d7f783f943c8f535e7bb80c5169575b2e8efcd5b3ddea21b41c
612.67ms,天津卫视,http://222.134.245.16:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
612.73ms,河南国际,http://ik6.iptv8.net:8888/rtp/225.1.4.102:1131?
612.74ms,国🔊06中评评,http://rihou.cc:555/tv/06中超咪评评
612.77ms,珠海-1,http://8.134.175.232:4022/rtp/239.77.0.155:5146
612.78ms,CCTV11,http://111.8.242.142:9999/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
613.05ms,Beyond-岁月无声,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cfhoeq3c77u4flt6fni0&ratio=720p&line=0
613.08ms,辽宁北方,http://120.76.248.139/live/bfgd/4200000071.m3u8
613.11ms,➡️大街网源⬅️,http://rihou.cc:555/tv/[mv]大街网源
613.11ms,东南卫视,http://120.76.248.139/live/bfgd/4200000483.m3u8
613.26ms,CCTV7,http://120.76.248.139/live/bfgd/4200000127.m3u8
613.28ms,重庆卫视,http://222.223.41.27:8888/hls/43/index.m3u8
613.33ms,TVE Internacional Europe-Asia,https://rtvelivestream-rtveplayplus.rtve.es/rtvesec/int/tvei_eu_main_dvr_1080.m3u8
613.45ms,北京卫视,http://222.169.85.8:9901/tsfile/live/0017_1.m3u8
613.57ms,龙港区综合,http://120.76.248.139/live/bfgd/4200000490.m3u8
613.68ms,肇庆综合,http://8.134.175.232:4022/rtp/239.253.43.1:5146
613.70ms,农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8
613.73ms,东莞新闻综合,http://8.134.175.232:4022/rtp/239.253.43.104:5146
613.79ms,30A We Love Cars (720p),https://30a-tv.com/feeds/vidaa/cars.m3u8
613.80ms,Iunior Tv,https://5f22d76e220e1.streamlock.net/iuniortv/iuniortv/playlist.m3u8
613.82ms,大猫榜中榜(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9f813ed35c264d4ea10e57516dafe5d6/1200.m3u8
613.95ms,TRT EBA Ilkokul,https://tv-e-okul00.medya.trt.com.tr/master.m3u8
614.13ms,广东卫视,http://120.76.248.139/live/bfgd/4200000092.m3u8
614.21ms,FRANCE 24,http://d029dcec.kazmazpaz.ru/iptv/FHKC2D3GGKYK3Q/31318/index.m3u8
614.22ms,WFLD-DT1 (1080p),https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg00488-foxdigital-wfld-lgus/playlist.m3u8
614.32ms,辽宁卫视,http://61.136.172.236:9901/tsfile/live/0121_1.m3u8
614.38ms,梅州交通广播 FM105.8,http://ls.qingting.fm/live/24195.m3u8
614.40ms,Imedi TV,https://tv.cdn.xsg.ge/imedihd/index.m3u8
614.46ms,辽宁卫视,http://120.76.248.139/live/bfgd/4200000141.m3u8
614.60ms,辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8?zjild
614.90ms,佛山顺德,http://8.134.175.232:4022/rtp/239.253.43.55:5146
614.99ms,广西卫视,http://222.134.245.16:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
615.06ms,CCTV3,http://222.134.245.16:9901/tsfile/live/0003_1.m3u8
615.44ms,TV4 (360p),https://cdn3.wowza.com/5/UWpORHhLSEs5SkJs/bullheadcity/G0860_002/playlist.m3u8
615.51ms,Cerritos TV3 (360p),https://cdn3.wowza.com/5/UWpORHhLSEs5SkJs/cerritos/G0010_002/playlist.m3u8
615.58ms,西藏卫视,http://120.76.248.139/live/bfgd/4200000121.m3u8
615.69ms,CCTV13,http://113.25.252.226:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
615.73ms,CGTN法语,https://news.cgtn.com/resource/live/french/cgtn-f.m3u8
615.83ms,两个世界,https://alimov2.a.kwimgs.com/upic/2022/05/24/17/BMjAyMjA1MjQxNzE1MjZfOTU2MzA3MDg4Xzc1MTYzMzk2NTUzXzJfMw==_b_B447f1a925bb4fb7004ecd7af50be28c4.mp4
616.26ms,海洋里的神奇家族(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/5775e1919dca48169eb22986804455b3/1200.m3u8
616.32ms,凤凰卫视,http://cdn.132.us.kg/live/fhzw/stream.m3u8
616.32ms,Lacrosse TV (720p),https://a-cdn.klowdtv.com/live2/lsn_720p/playlist.m3u8
616.55ms,CCTV3,http://207.56.13.146:81/cdnlive/cctv3.m3u8
616.61ms,阜新综合,http://120.76.248.139/live/bfgd/4200000279.m3u8
616.72ms,CCTV-09咪咕,https://live.264788.xyz/channel/cctv9?streamid=556ccb45c4511efcbc1ed351b4b5651a&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
616.84ms,铜陵新闻综合,https://ls.qingting.fm/live/21303/64k.m3u8
616.90ms,玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd
616.95ms,Tele Bari,https://w1.mediastreaming.it/telebari/livestream/playlist.m3u8
616.97ms,无损车载夜店DJ舞曲花僮愿你有酒可以醉加劲爆舞蹈 动感好听,https://vd2.bdstatic.com/mda-kfudwskpiih1j41b/v1-cae/1080p/mda-kfudwskpiih1j41b.mp4
617.09ms,浙江交通之声,http://ls.qingting.fm/live/4522.m3u8
617.10ms,海南国际旅游之声,http://ls.qingting.fm/live/1862.m3u8
617.23ms,广东体育欣赏,http://rihou.cc:555/tv/[At|]广东体育
617.24ms,奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8?zxinjd
617.32ms,中华特产,http://120.76.248.139/live/bfgd/4200000158.m3u8
617.33ms,CCTV11,http://222.134.245.16:9901/tsfile/live/0011_1.m3u8
617.37ms,北方导视,http://120.76.248.139/live/bfgd/4200000187.m3u8
617.45ms,海先生A114Dj串烧,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cotsco3c77ubt898nk8g&ratio=720p&line=0
617.77ms,重温经典频道,http://120.76.248.139/live/bfgd/4200000635.m3u8
617.80ms,东南卫视,http://222.134.245.16:9901/tsfile/live/0137_1.m3u8
617.84ms,就让我爱你,https://alimov2.a.kwimgs.com/upic/2022/05/10/20/BMjAyMjA1MTAyMDIxMTJfOTU2MzA3MDg4Xzc0MTE0NDg1NDQ5XzJfMw==_b_B9bc48ad956e6a398111d603911977c57.mp4
617.95ms,广州新闻,http://8.134.175.232:4022/rtp/239.253.43.72:5146
618.03ms,山东教育卫视,http://120.76.248.139/live/bfgd/4200000112.m3u8
618.04ms,tvN,https://d2zyqoz1zsj2mq.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-i9yul1lyegl6e-ssai-prd/6d07fe2a_003a_4879_acfc_44e3c3c10f03/hls/playlist.m3u8?tvN
618.26ms,Zerouno Tv News,https://5f22d76e220e1.streamlock.net/01news/01news/playlist.m3u8
618.26ms,伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8?zxinjd
618.37ms,La 8 Mediterráneo,https://newscript.gestec-video.com/hls/8TVEVENTOS.m3u8
618.39ms,翡翠台,https://cdn6.163189.xyz/163189/fct4k
618.59ms,穿越狮子的领地,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ea08ccce272f4b7984eb665a97bab536/1200.m3u8
618.74ms,本溪综合,http://120.76.248.139/live/bfgd/4200000312.m3u8
618.75ms,粤语剧场版28,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c31d0907eb2b01037001993a2ad77c_258.mp4
618.78ms,刘德华1999演唱会,https://alimov2.a.kwimgs.com/upic/2020/11/18/21/BMjAyMDExMTgyMTQ0NDlfODI4NTk1NTQ0XzM5NDM1NzU0Njc0XzJfMw==_b_B98fc4057c592f311f03825bd7f3bb05c.mp4
618.93ms,陈慧娴-归来吧,http://vodcdn.video.taobao.com/oss/ali-video/c89589fd5809cf6e2f1a4d7a52023733/video.m3u8
618.99ms,安徽卫视,http://dms.yryyj.site:8188/udp/239.76.245.196:1234
